종목명,티커,매매상태,잔여비중 %,최신가,BUY가,전략수익률 %,현재손절가,3R 목표가,트레일링 기준,포착일,최신일,수익률 %,최대수익 %,최대낙폭 %,3R 달성일,1차매도가,종결일,종결가,종결사유,실현수익률 %,RS,MTT,시장상태,EARLY 상태,최초 EARLY일,최초 EARLY가,EARLY후 상승률 %,EARLY후 거래일,최초손절가,초과수익 %p,매수검토,매수품질,종합점수,섹터,섹터점수,섹터내순위,주봉상태,ATR20 %,기관적합,포착RS,등급근거,등급룰 버전,룰 버전,매도룰 버전
한국자산신탁,123890,OPEN,100.0,2530.0,2640.0,-4.1666666666666625,2428.8,3273.5999999999995,INITIAL,2026-08-31,2026-09-11,-4.1666666666666625,0.0,-4.356060606060607,,,,,,0.0,27.534953271028037,False,COUNTERTREND,FRESH,2026-08-20,2485.0,1.810865191146882,16,2428.8,-5.484697992087983,대기,C,54.29,기타금융,49.8,8.0,RECOVERING,2.846590909090909,False,33.46843481509152,섹터 50 / 대장 8위 / 주봉 RECOVERING / ATR 2.8%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
LG에너지솔루션,373220,CLOSED,0.0,360000.0,378000.0,-8.06878306878307,347760.0,468720.0,INITIAL,2026-08-31,2026-09-11,-4.761904761904767,0.0,-8.06878306878307,,,2026-09-02,347500.0,STOP_LOSS,-8.06878306878307,21.021308411214953,False,COUNTERTREND,FRESH,2026-08-31,378000.0,-4.761904761904767,9,347760.0,-6.079936087326088,대기,C,49.65,전기·전자,47.599999999999994,138.0,RECOVERING,4.23941798941799,True,25.147553231228986,섹터 48 / 대장 138위 / 주봉 RECOVERING / ATR 4.2%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
JW중외제약,001060,CLOSED,0.0,26600.0,29000.0,-8.965517241379306,26680.0,35960.0,INITIAL,2026-09-01,2026-09-11,-8.275862068965523,0.0,-8.275862068965523,,,2026-09-11,26400.0,STOP_LOSS_GAP,-8.965517241379306,23.50093457943925,False,COUNTERTREND,FRESH,2026-08-12,30000.0,-11.333333333333329,21,26680.0,-9.360007304343977,대기,C,52.34,제약,50.0,15.0,RECOVERING,4.853448275862069,False,34.22085201793722,섹터 50 / 대장 15위 / 주봉 RECOVERING / ATR 4.9%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
롯데렌탈,089860,OPEN,100.0,49300.0,51400.0,-4.085603112840463,47288.0,63736.0,INITIAL,2026-09-01,2026-09-11,-4.085603112840463,0.0,-5.252918287937747,,,,,,0.0,80.90242990654205,True,COUNTERTREND,NORMAL,2026-08-13,42500.0,15.999999999999993,20,47288.0,-5.169748348218916,대기,B,72.85,일반서비스,40.0,1.0,STRONG,4.494163424124514,True,82.42600896860986,섹터 40 / 대장 1위 / 주봉 STRONG / ATR 4.5%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
현대퓨처넷,126560,OPEN,100.0,3350.0,3425.0,-2.1897810218978075,3151.0,4247.0,INITIAL,2026-09-01,2026-09-11,-2.1897810218978075,0.0,-2.7737226277372296,,,,,,0.0,30.865794392523366,False,COUNTERTREND,FRESH,2026-08-03,3185.0,5.180533751962324,28,3151.0,-3.2739262572762606,대기,B,61.19,통신,49.2,1.0,RECOVERING,2.284671532846715,False,28.745515695067265,섹터 49 / 대장 1위 / 주봉 RECOVERING / ATR 2.3%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
아스플로,159010,OPEN,100.0,23350.0,24100.0,-3.112033195020747,22172.0,29884.0,INITIAL,2026-09-02,2026-09-11,-3.112033195020747,5.394190871369298,-3.319502074688796,,,,,,0.0,95.63214953271029,True,COUNTERTREND,NO_EARLY,,,,,22172.0,-5.184224045539409,대기,B,63.27,기계·장비,24.199999999999996,1.0,STRONG,9.476141078838173,False,96.44730941704036,섹터 24 / 대장 1위 / 주봉 STRONG / ATR 9.5%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
리파인,377450,OPEN,100.0,16950.0,16800.0,0.8928571428571397,15456.0,20832.0,INITIAL,2026-09-02,2026-09-11,0.8928571428571397,1.0119047619047583,-0.23809523809523725,,,,,,0.0,87.26803738317757,False,COUNTERTREND,NORMAL,2026-08-05,13180.0,28.603945371775417,26,15456.0,-1.179333707661523,대기,B,67.68,IT 서비스,22.799999999999997,5.0,STRONG,3.2589285714285716,False,87.30941704035875,섹터 23 / 대장 5위 / 주봉 STRONG / ATR 3.3%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
한진칼,180640,OPEN,100.0,139500.0,139100.0,0.28756290438534116,127972.0,172484.0,INITIAL,2026-09-02,2026-09-11,0.28756290438534116,7.045291157440681,-3.8102084831056815,,,,,,0.0,42.042616822429906,True,COUNTERTREND,FRESH,2026-08-06,127200.0,9.669811320754707,25,127972.0,-5.0027740290812694,대기,B,66.1,기타금융,61.8,6.0,STRONG,4.913731128684399,True,46.94730941704036,섹터 62 / 대장 6위 / 주봉 STRONG / ATR 4.9%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
한미사이언스,008930,OPEN,100.0,50300.0,51500.0,-2.3300970873786353,47380.0,63860.0,INITIAL,2026-09-03,2026-09-11,-2.3300970873786353,12.038834951456302,-2.3300970873786353,,,,,,0.0,67.2829906542056,True,COUNTERTREND,NORMAL,2026-08-04,39200.0,28.316326530612244,27,47380.0,-7.352226495781733,우선검토,A,72.58,기타금융,64.6,1.0,STRONG,7.699029126213593,True,76.83140186915888,섹터 65 / 대장 1위 / 주봉 STRONG / ATR 7.7%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
한화생명,088350,OPEN,100.0,5990.0,6110.0,-1.9639934533551506,5621.2,7576.400000000001,INITIAL,2026-09-03,2026-09-11,-1.9639934533551506,0.0,-6.54664484451718,,,,,,0.0,62.80485981308411,True,COUNTERTREND,FRESH,2026-08-14,5630.0,6.394316163410307,19,5621.2,-6.986122861758249,우선검토,A,76.55,보험,100.0,4.0,STRONG,5.703764320785598,True,78.42280373831775,섹터 100 / 대장 4위 / 주봉 STRONG / ATR 5.7%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
삼양사,145990,OPEN,100.0,47750.0,47400.0,0.7383966244725704,43608.0,58776.0,INITIAL,2026-09-03,2026-09-11,0.7383966244725704,1.6877637130801704,-1.6877637130801704,,,,,,0.0,28.497196261682245,False,COUNTERTREND,FRESH,2026-08-26,45800.0,4.25764192139737,12,43608.0,-4.283732783930527,대기,B,65.79,음식료·담배,78.8,14.0,RECOVERING,2.109704641350211,False,27.608971962616824,섹터 79 / 대장 14위 / 주봉 RECOVERING / ATR 2.1%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
세아제강,306200,OPEN,100.0,150600.0,147500.0,2.1016949152542264,135700.0,182900.0,INITIAL,2026-09-03,2026-09-11,2.1016949152542264,2.1016949152542264,-1.898305084745766,,,,,,0.0,35.01084112149533,False,COUNTERTREND,FRESH,2026-08-10,136300.0,10.491562729273651,23,135700.0,-2.9204344931488713,대기,B,56.84,금속,63.400000000000006,20.0,RECOVERING,3.9864406779661015,False,35.52897196261682,섹터 63 / 대장 20위 / 주봉 RECOVERING / ATR 4.0%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
피에스케이홀딩스,031980,OPEN,100.0,157000.0,144000.0,9.027777777777768,132480.0,178560.0,INITIAL,2026-09-04,2026-09-11,9.027777777777768,9.027777777777768,0.0,,,,,,0.0,92.33831775700935,True,COUNTERTREND,NORMAL,2026-08-27,127000.0,23.62204724409449,11,132480.0,8.150088779621644,대기,B,56.24,기계·장비,28.199999999999996,7.0,GOOD,7.75,True,91.85986547085201,섹터 28 / 대장 7위 / 주봉 GOOD / ATR 7.8%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
코메론,049430,OPEN,100.0,22700.0,22450.0,1.1135857461024523,20654.0,27838.0,INITIAL,2026-09-04,2026-09-11,1.1135857461024523,4.008908685968815,-3.11804008908686,,,,,,0.0,87.60112149532709,True,COUNTERTREND,NO_EARLY,,,,,20654.0,0.2358967479463292,대기,B,60.46,의료·정밀기기,7.6,3.0,STRONG,4.463251670378619,False,87.9383408071749,섹터 8 / 대장 3위 / 주봉 STRONG / ATR 4.5%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
인텍플러스,064290,PARTIAL,50.0,48850.0,40150.0,22.83437110834371,40150.0,49786.0,BE,2026-09-04,2026-09-11,21.66874221668742,21.793275217932752,0.0,2026-09-11,49786.0,,,,12.0,92.44934579439253,True,COUNTERTREND,NORMAL,2026-09-04,40150.0,21.66874221668742,5,36938.0,20.791053218531296,대기,C,50.04,기계·장비,28.199999999999996,19.0,GOOD,9.570361145703611,True,92.30381165919283,섹터 28 / 대장 19위 / 주봉 GOOD / ATR 9.6%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
리파인,377450,OPEN,100.0,16950.0,16960.0,-0.0589622641509413,15603.2,21030.399999999998,INITIAL,2026-09-04,2026-09-11,-0.0589622641509413,0.0589622641509413,-0.176886792452835,,,,,,0.0,87.26803738317757,False,COUNTERTREND,NORMAL,2026-08-05,13180.0,28.603945371775417,26,15603.2,-0.9366512623070644,대기,B,69.46,IT 서비스,26.8,5.0,STRONG,3.0689858490566038,False,87.75336322869956,섹터 27 / 대장 5위 / 주봉 STRONG / ATR 3.1%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
아세아제지,002310,OPEN,100.0,8720.0,8840.0,-1.3574660633484115,8132.8,10961.599999999999,INITIAL,2026-09-04,2026-09-11,-1.3574660633484115,1.5837104072398134,-2.1493212669683293,,,,,,0.0,30.902803738317758,False,COUNTERTREND,FRESH,2026-08-25,8560.0,1.869158878504673,13,8132.8,-4.687703935345855,대기,B,62.95,종이·목재,88.0,6.0,RECOVERING,3.30316742081448,False,32.22309417040359,섹터 88 / 대장 6위 / 주봉 RECOVERING / ATR 3.3%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
삼천리,004690,OPEN,100.0,136900.0,136700.0,0.1463057790782818,125764.0,169508.0,INITIAL,2026-09-04,2026-09-11,0.1463057790782818,0.9509875640087762,-3.07242136064374,,,,,,0.0,29.607476635514015,False,COUNTERTREND,NORMAL,2026-08-04,118900.0,15.13877207737595,27,125764.0,-3.1839320929191617,우선검토,A,69.68,전기·가스,86.8,1.0,RECOVERING,2.53474762253109,False,31.076233183856505,섹터 87 / 대장 1위 / 주봉 RECOVERING / ATR 2.5%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
한진칼,180640,CLOSED,0.0,139500.0,146000.0,-9.794520547945208,134320.0,181040.0,INITIAL,2026-09-04,2026-09-11,-4.452054794520544,1.9863013698630194,-6.232876712328772,,,2026-09-11,131700.0,STOP_LOSS_GAP,-9.794520547945208,42.042616822429906,True,COUNTERTREND,FRESH,2026-08-06,127200.0,9.669811320754707,25,134320.0,-7.7822926665179875,우선검토,A,69.49,기타금융,66.0,5.0,STRONG,4.811643835616438,True,47.946188340807176,섹터 66 / 대장 5위 / 주봉 STRONG / ATR 4.8%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
진에어,272450,OPEN,100.0,5930.0,6140.0,-3.420195439739415,5648.8,7613.599999999999,INITIAL,2026-09-04,2026-09-11,-3.420195439739415,5.863192182410426,-3.420195439739415,,,,,,0.0,16.3211214953271,False,COUNTERTREND,FRESH,2026-09-04,6140.0,-3.420195439739415,5,5648.8,-6.750433311736859,대기,B,58.88,운송·창고,78.4,5.0,RECOVERING,3.3876221498371337,False,20.902466367713004,섹터 78 / 대장 5위 / 주봉 RECOVERING / ATR 3.4%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
티씨케이,064760,OPEN,100.0,258000.0,268500.0,-3.9106145251396662,247020.0,332940.0,INITIAL,2026-09-07,2026-09-11,-3.9106145251396662,1.1173184357541999,-4.096834264432026,,,,,,0.0,85.1214953271028,False,COUNTERTREND,FRESH,2026-08-14,244000.0,5.737704918032782,19,247020.0,-3.722093623644873,대기,C,49.89,비금속,38.4,10.0,RECOVERING,7.787709497206705,True,88.8262331838565,섹터 38 / 대장 10위 / 주봉 RECOVERING / ATR 7.8%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
티에스이,131290,OPEN,100.0,260500.0,261500.0,-0.3824091778202643,240580.0,324260.0,INITIAL,2026-09-07,2026-09-11,-0.3824091778202643,17.20841300191205,-2.103250478011476,,,,,,0.0,93.85570093457945,True,COUNTERTREND,NO_EARLY,,,,,240580.0,-0.19388827632547123,대기,C,53.11,의료·정밀기기,8.2,4.0,GOOD,9.120458891013385,True,94.9304932735426,섹터 8 / 대장 4위 / 주봉 GOOD / ATR 9.1%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
메카로,241770,OPEN,100.0,42000.0,42350.0,-0.8264462809917328,38962.0,52514.0,INITIAL,2026-09-08,2026-09-11,-0.8264462809917328,0.0,-0.9445100354191216,,,,,,0.0,88.26728971962618,True,COUNTERTREND,NO_EARLY,,,,,38962.0,-1.9054234697388317,대기,C,54.24,전기·전자,29.200000000000003,43.0,RECOVERING,5.543093270365998,False,90.49103139013454,섹터 29 / 대장 43위 / 주봉 RECOVERING / ATR 5.5%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
한화3우B,00088K,OPEN,100.0,40650.0,43600.0,-6.766055045871555,40112.0,54064.0,INITIAL,2026-09-09,2026-09-11,-6.766055045871555,0.0,-6.766055045871555,,,,,,0.0,29.75551401869159,False,COUNTERTREND,FRESH,2026-09-04,41200.0,-1.3349514563106846,5,40112.0,-4.7561679841383935,대기,C,48.81,화학,58.400000000000006,29.0,RECOVERING,30.95756880733945,False,36.73654708520179,섹터 58 / 대장 29위 / 주봉 RECOVERING / ATR 31.0%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
HDC,012630,OPEN,100.0,28450.0,24700.0,15.182186234817818,22724.0,30628.0,INITIAL,2026-09-09,2026-09-11,15.182186234817818,15.182186234817818,0.0,,,,,,0.0,58.80785046728972,False,COUNTERTREND,NORMAL,2026-08-05,22200.0,28.15315315315314,26,22724.0,17.19207329655098,대기,B,61.4,기타금융,74.4,12.0,RECOVERING,4.3117408906882595,False,32.14910313901345,섹터 74 / 대장 12위 / 주봉 RECOVERING / ATR 4.3%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
키다리스튜디오,020120,OPEN,100.0,8100.0,7960.0,1.7587939698492372,7323.200000000001,9870.399999999998,INITIAL,2026-09-09,2026-09-11,1.7587939698492372,5.5276381909547645,0.0,,,,,,0.0,91.67214953271028,True,COUNTERTREND,NO_EARLY,,,,,7323.200000000001,3.7686810315823993,대기,B,66.12,IT 서비스,24.4,1.0,STRONG,7.823492462311559,False,91.11995515695068,섹터 24 / 대장 1위 / 주봉 STRONG / ATR 7.8%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
SK이노베이션,096770,OPEN,100.0,144800.0,153500.0,-5.667752442996743,141220.0,190340.0,INITIAL,2026-09-09,2026-09-11,-5.667752442996743,0.0,-5.667752442996743,,,,,,0.0,63.61906542056075,True,COUNTERTREND,LATE,2026-08-04,111300.0,30.098831985624443,27,141220.0,-3.6578653812635813,우선검토,A,76.26,화학,58.400000000000006,2.0,STRONG,5.592833876221499,True,63.15134529147982,섹터 58 / 대장 2위 / 주봉 STRONG / ATR 5.6%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
컴투스,078340,OPEN,100.0,35000.0,34850.0,0.43041606886657924,32062.0,43214.0,INITIAL,2026-09-10,2026-09-11,0.43041606886657924,0.43041606886657924,0.0,,,,,,0.0,81.27252336448598,False,COUNTERTREND,FRESH,2026-08-05,30950.0,13.085621970920847,26,32062.0,2.3756438086744436,대기,B,56.81,IT 서비스,28.4,25.0,STRONG,6.685796269727404,False,80.39125560538118,섹터 28 / 대장 25위 / 주봉 STRONG / ATR 6.7%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
티에프이,425420,OPEN,100.0,55800.0,58900.0,-5.263157894736848,54188.0,73036.0,INITIAL,2026-09-10,2026-09-11,-5.263157894736848,0.0,-5.263157894736848,,,,,,0.0,84.27028037383178,False,COUNTERTREND,FRESH,2026-09-11,55800.0,0.0,0,54188.0,-3.3179301549289835,대기,C,53.41,전기·전자,45.2,22.0,RECOVERING,6.897283531409168,True,86.31053811659193,섹터 45 / 대장 22위 / 주봉 RECOVERING / ATR 6.9%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
삼천리,004690,OPEN,100.0,136900.0,138000.0,-0.7971014492753614,126960.0,171120.0,INITIAL,2026-09-10,2026-09-11,-0.7971014492753614,0.0,-0.7971014492753614,,,,,,0.0,29.607476635514015,False,COUNTERTREND,NORMAL,2026-08-04,118900.0,15.13877207737595,27,126960.0,0.9659268478903749,우선검토,A,70.86,전기·가스,87.60000000000001,1.0,RECOVERING,2.601449275362319,False,29.85538116591928,섹터 88 / 대장 1위 / 주봉 RECOVERING / ATR 2.6%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
SK가스,018670,OPEN,100.0,246500.0,252000.0,-2.182539682539686,231840.0,312480.0,INITIAL,2026-09-10,2026-09-11,-2.182539682539686,0.0,-2.182539682539686,,,,,,0.0,30.569719626168222,False,COUNTERTREND,FRESH,2026-08-07,228000.0,8.114035087719307,24,231840.0,-0.4195113853739496,대기,B,55.49,유통,42.0,16.0,RECOVERING,3.9186507936507935,False,32.26008968609865,섹터 42 / 대장 16위 / 주봉 RECOVERING / ATR 3.9%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
SGC에너지,005090,OPEN,100.0,61200.0,61200.0,0.0,56304.0,75888.0,INITIAL,2026-09-11,2026-09-11,0.0,0.0,0.0,,,,,,0.0,79.12598130841121,False,COUNTERTREND,NORMAL,2026-08-04,50400.0,21.42857142857142,27,56304.0,0.0,대기,B,62.14,전기·가스,93.39999999999999,6.0,RECOVERING,9.113562091503267,True,79.12598130841121,섹터 93 / 대장 6위 / 주봉 RECOVERING / ATR 9.1%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
다올투자증권,030210,OPEN,100.0,4050.0,4050.0,0.0,3726.0,5022.0,INITIAL,2026-09-11,2026-09-11,0.0,0.0,0.0,,,,,,0.0,31.050841121495324,False,COUNTERTREND,FRESH,2026-09-11,4050.0,0.0,0,3726.0,0.0,대기,C,49.94,증권,37.6,2.0,RECOVERING,2.7530864197530867,False,31.050841121495324,섹터 38 / 대장 2위 / 주봉 RECOVERING / ATR 2.8%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
IPARK현대산업개발,294870,OPEN,100.0,24850.0,24850.0,0.0,22862.0,30814.0,INITIAL,2026-09-11,2026-09-11,0.0,0.0,0.0,,,,,,0.0,44.70728971962617,False,COUNTERTREND,FRESH,2026-08-25,22400.0,10.9375,13,22862.0,0.0,우선검토,A,78.64,건설,91.2,3.0,RECOVERING,2.9879275653923543,False,44.70728971962617,섹터 91 / 대장 3위 / 주봉 RECOVERING / ATR 3.0%,kangto_rank_v1,kangto_core_v3,kangto_exit_v2
