최초 EARLY일,티커,종목명,시장,최초 EARLY가,최신일,최신가,EARLY후 수익률 %,최대수익 %,최대낙폭 %,경과 거래일,EARLY 상태,현재 단계,시장상태,RS,RS 가속,MTT,최초 LEADER일,최초 SETUP일,최초 BUY일,최초 BUY가,BUY 승격
2026-08-27,051900,LG생활건강,KOSPI,298500.0,2026-09-07,293000.0,-1.8425460636515956,6.5326633165829096,-2.345058626465657,7,FRESH,EARLY_LEADER,COUNTERTREND,27.635650224215244,-12.78534342539253,False,,,,,False
2026-08-27,03473K,SK우,KOSPI,380000.0,2026-09-07,437500.0,15.131578947368428,15.131578947368428,-0.5263157894736858,7,NORMAL,LEADER,COUNTERTREND,85.38565022421525,3.2493035675099833,True,2026-09-01,2026-08-31,,,False
2026-08-27,031980,피에스케이홀딩스,KOSDAQ,127000.0,2026-09-07,156000.0,22.83464566929134,22.83464566929134,-5.4330708661417315,7,NORMAL,LEADER,COUNTERTREND,92.45179372197309,1.661730218050792,True,2026-09-07,2026-09-03,2026-09-04,144000.0,True
2026-08-26,461300,아이스크림미디어,KOSDAQ,19500.0,2026-09-07,19000.0,-2.564102564102566,0.3076923076922977,-2.564102564102566,8,FRESH,INACTIVE,,,,,,2026-08-31,,,False
2026-08-26,225570,넥슨게임즈,KOSDAQ,10890.0,2026-09-07,11550.0,6.060606060606055,6.519742883379243,0.0,8,FRESH,SETUP,COUNTERTREND,79.68834080717488,5.8728757343321405,False,,2026-09-04,,,False
2026-08-26,145990,삼양사,KOSPI,45800.0,2026-09-07,47050.0,2.729257641921401,3.493449781659397,-1.637554585152834,8,FRESH,INACTIVE,,,,,,2026-08-28,2026-09-03,47400.0,True
2026-08-26,051905,LG생활건강우,KOSPI,108500.0,2026-09-07,104900.0,-3.3179723502304137,2.1198156682027625,-3.3179723502304137,8,FRESH,INACTIVE,,,,,,,,,False
2026-08-26,034310,NICE,KOSPI,13330.0,2026-09-07,12540.0,-5.9264816204051,1.275318829707417,-6.82670667666917,8,FRESH,INACTIVE,,,,,,2026-08-28,,,False
2026-08-26,033920,무학,KOSPI,7890.0,2026-09-07,7730.0,-2.0278833967046883,0.6337135614702172,-2.0278833967046883,8,FRESH,INACTIVE,,,,,,2026-08-28,,,False
2026-08-26,000430,대원강업,KOSPI,4375.0,2026-09-07,4560.0,4.228571428571426,4.228571428571426,-3.657142857142859,8,FRESH,SETUP,COUNTERTREND,29.966367713004484,-0.8024032993227479,False,,2026-08-28,,,False
2026-08-26,000370,한화손해보험,KOSPI,7700.0,2026-09-07,8270.0,7.402597402597411,16.233766233766247,0.0,8,FRESH,EARLY_LEADER,COUNTERTREND,55.6042600896861,-17.323644280877964,False,2026-08-28,,,,False
2026-08-25,294870,IPARK현대산업개발,KOSPI,22400.0,2026-09-07,23150.0,3.3482142857142794,4.464285714285721,0.0,9,FRESH,SETUP,COUNTERTREND,29.559417040358742,-11.23139356853181,False,,2026-08-25,,,False
2026-08-25,204620,글로벌텍스프리,KOSDAQ,5150.0,2026-09-07,5300.0,2.9126213592232997,15.728155339805827,0.0,9,FRESH,EARLY_LEADER,COUNTERTREND,80.79820627802691,-2.59551804023981,False,2026-08-31,,2026-08-28,5960.0,True
2026-08-25,144960,뉴파워프라즈마,KOSDAQ,9790.0,2026-09-07,8910.0,-8.98876404494382,2.2471910112359605,-12.665985699693561,9,FRESH,INACTIVE,,,,,2026-08-27,,,,False
2026-08-25,080580,오킨스전자,KOSDAQ,19400.0,2026-09-07,20150.0,3.8659793814433074,8.247422680412363,-3.6082474226804107,9,FRESH,EARLY_LEADER,COUNTERTREND,89.93609865470852,-1.963415727062113,False,2026-08-31,,2026-08-25,19400,True
2026-08-25,003120,일성아이에스,KOSPI,20950.0,2026-09-07,20550.0,-1.9093078758949833,0.23866348448686736,-2.3866348448687402,9,FRESH,INACTIVE,,,,,,,,,False
2026-08-25,002310,아세아제지,KOSPI,8560.0,2026-09-07,8980.0,4.90654205607477,4.90654205607477,-2.453271028037385,9,FRESH,EARLY_LEADER,COUNTERTREND,29.411434977578477,-0.17392176504386114,False,,2026-08-31,2026-08-25,8560,True
2026-08-25,000880,한화,KOSPI,118100.0,2026-09-07,139000.0,17.696867061812014,17.696867061812014,0.0,9,NORMAL,EARLY_LEADER,COUNTERTREND,63.003363228699556,0.023535062842256593,False,,,,,False
2026-08-24,284740,쿠쿠홈시스,KOSPI,22850.0,2026-09-07,23550.0,3.063457330415753,5.251641137855589,0.0,10,FRESH,INACTIVE,,,,,,,,,False
2026-08-24,138040,메리츠금융지주,KOSPI,115400.0,2026-09-07,133700.0,15.857885615251298,18.630849220103983,0.0,10,NORMAL,EARLY_LEADER,COUNTERTREND,33.03699551569507,6.3731927514066875,True,,,,,False
2026-08-24,128940,한미약품,KOSPI,540000.0,2026-09-07,475500.0,-11.944444444444446,0.0,-14.722222222222225,10,FRESH,EARLY_LEADER,COUNTERTREND,42.47085201793722,-11.74431421291822,False,,,,,False
2026-08-24,093050,LF,KOSPI,23500.0,2026-09-07,22450.0,-4.468085106382979,1.4893617021276562,-6.17021276595745,10,FRESH,INACTIVE,,,,,,,,,False
2026-08-24,058650,세아홀딩스,KOSPI,132600.0,2026-09-07,130800.0,-1.3574660633484115,4.2232277526395245,-1.3574660633484115,10,FRESH,INACTIVE,,,,,,2026-09-02,2026-08-24,132600,True
2026-08-24,025000,KPX케미칼,KOSPI,54000.0,2026-09-07,54300.0,0.5555555555555536,3.3333333333333437,-0.37037037037036535,10,FRESH,INACTIVE,,,,,,2026-08-26,2026-08-28,55800.0,True
2026-08-24,007340,DN오토모티브,KOSPI,47800.0,2026-09-07,45500.0,-4.811715481171552,1.5690376569037712,-5.648535564853551,10,FRESH,INACTIVE,,,,,,,,,False
2026-08-24,003300,한일홀딩스,KOSPI,18180.0,2026-09-07,18560.0,2.0902090209020896,5.3905390539053855,0.0,10,FRESH,INACTIVE,,,,,,2026-09-03,2026-08-26,18350,True
2026-08-24,002840,미원상사,KOSPI,131800.0,2026-09-07,131800.0,0.0,5.31107738998482,-2.5796661608497695,10,FRESH,INACTIVE,,,,,,2026-08-28,2026-08-24,131800,True
2026-08-21,100250,진양홀딩스,KOSPI,3160.0,2026-09-07,3175.0,0.4746835443038,0.7911392405063333,-1.2658227848101222,11,FRESH,INACTIVE,,,,,,2026-08-26,,,False
2026-08-21,035150,백산,KOSPI,10750.0,2026-09-07,10920.0,1.5813953488372112,1.8604651162790642,-1.7674418604651132,11,FRESH,INACTIVE,,,,,,,,,False
